0, 0, 10242, 20480, -1, -1, -1, -1
1, 0.671068, 2848, 5690, -1, -1, -1, -1
2, 0.050256, 3986, 21010, -1, -1, -1, -1
3, 0.849933, 8346, 43874, 107484, 124.376, 0, -1
7, 0.791273, 3569, 18962, 3963.42, 9.0423, -1, -1
6, 0.057378, 13760, 73903, 3963.42, 6.75209, -1, -1
7, 0.552055, 5618, 29134, 3963.42, 6.32649, -1, -1
8, 0.182243, 5618, 28109, 1286.31, 4.94579, -1, -1
9, 0.093757, 5618, 28109, 204.865, 4.29028, -1, -1
6, 0.026802, 9683, 47633, 204.865, 4.27138, -1, -1
7, 0.372399, 5983, 30231, 70.2203, 4.16817, -1, -1
8, 0.165907, 5983, 30197, 70.2203, 4.10039, -1, -1
9, 0.090695, 5983, 30197, 55.0106, 3.96577, -1, -1
6, 0.023539, 9188, 44828, 55.0106, 4.04883, -1, -1
7, 0.271187, 6180, 31259, 55.0106, 3.97472, -1, -1
8, 0.144201, 6180, 31251, 55.0106, 3.95289, -1, -1
9, 0.084493, 6180, 31251, 52.2467, 3.8877, -1, -1
6, 0.022913, 9003, 43834, 52.2467, 3.98037, -1, -1
7, 0.246602, 6325, 32010, 52.2467, 3.90054, -1, -1
8, 0.132793, 6325, 32008, 52.2467, 3.88951, -1, -1
9, 0.078983, 6325, 32008, 52.2467, 3.85068, -1, -1
6, 0.025768, 9848, 48271, 52.2467, 3.98991, -1, -1
7, 0.296809, 6726, 34220, 52.2467, 3.85527, -1, -1
8, 0.172197, 6726, 34212, 52.2467, 3.8385, -1, -1
9, 0.086645, 6726, 34212, 41.4184, 3.77745, -1, -1
6, 0.022447, 9361, 45667, 41.4184, 3.88264, -1, -1
7, 0.229028, 6756, 34439, 41.4184, 3.79034, -1, -1
8, 0.13528, 6756, 34435, 41.4184, 3.78252, -1, -1
9, 0.07942, 6756, 34435, 40.1038, 3.75005, -1, -1
6, 0.021278, 9208, 44804, 40.1038, 3.84777, -1, -1
7, 0.22475, 6843, 34910, 40.1038, 3.7623, -1, -1
8, 0.136783, 6843, 34904, 40.1038, 3.75466, -1, -1
9, 0.078599, 6843, 34904, 40.1038, 3.73057, -1, -1
6, 0.020331, 8980, 43768, 42.2185, 3.82786, -1, -1
7, 0.214109, 6911, 35297, 7.87109, 3.74065, -1, -1
8, 0.129745, 6911, 35293, 7.87109, 3.73505, -1, -1
9, 0.072874, 6911, 35293, 7.87888, 3.71708, -1, -1
7, 0.152944, 6802, 34808, 7.87888, 3.71564, -1, -1
4, 5.4695, 6802, 34808, 7.87888, 3.71564, -1, -1
5, 0.055681, 3225, 12018, 6.99575, 3.79813, -1, -1
-1, 7.09644, 3225, 12018, 6.99575, 3.79813, 0, 46
