0, 0, 10242, 20480, -1, -1, -1, -1
1, 0.587131, 2547, 5090, -1, -1, -1, -1
2, 0.046322, 3560, 18539, -1, -1, -1, -1
3, 0.802049, 6874, 35812, 255433, 147.777, 0, -1
7, 0.719315, 3219, 16911, 558.446, 7.76895, -1, -1
6, 0.055729, 12997, 69496, 558.446, 6.29305, -1, -1
7, 0.541126, 5196, 26914, 558.446, 5.48759, -1, -1
8, 0.150355, 5196, 26136, 166.164, 4.47759, -1, -1
9, 0.099188, 5196, 26136, 123.741, 4.0386, -1, -1
6, 0.025736, 9151, 45335, 123.741, 4.11077, -1, -1
7, 0.342686, 6046, 30445, 123.741, 4.0282, -1, -1
8, 0.194794, 6046, 30404, 123.741, 3.97072, -1, -1
9, 0.096514, 6046, 30404, 90.5007, 3.8602, -1, -1
6, 0.024109, 8812, 43377, 90.5007, 3.95987, -1, -1
7, 0.281581, 6375, 32081, 90.5007, 3.87713, -1, -1
8, 0.159202, 6375, 32087, 41.79, 3.85755, -1, -1
9, 0.089231, 6375, 32087, 41.7296, 3.80125, -1, -1
6, 0.021301, 8591, 42095, 41.7296, 3.89058, -1, -1
7, 0.254613, 6551, 32996, 41.7296, 3.81619, -1, -1
8, 0.143585, 6551, 33004, 41.7296, 3.80721, -1, -1
9, 0.083484, 6551, 33004, 41.7296, 3.7701, -1, -1
6, 0.021497, 8822, 43180, 41.7296, 3.86859, -1, -1
7, 0.252507, 6702, 33776, 41.7296, 3.77819, -1, -1
8, 0.141601, 6702, 33769, 41.7296, 3.76745, -1, -1
9, 0.085842, 6702, 33769, 41.7296, 3.72881, -1, -1
6, 0.019483, 8588, 41903, 41.7296, 3.80711, -1, -1
7, 0.228456, 6733, 33995, 31.4192, 3.73791, -1, -1
8, 0.131375, 6733, 33992, 31.4192, 3.7315, -1, -1
9, 0.080373, 6733, 33992, 31.4192, 3.70539, -1, -1
6, 0.018879, 8435, 41088, 31.4192, 3.77636, -1, -1
7, 0.201107, 6769, 34215, 31.4192, 3.71286, -1, -1
8, 0.125125, 6769, 34218, 31.4192, 3.70893, -1, -1
9, 0.073791, 6769, 34218, 31.4192, 3.6918, -1, -1
6, 0.018313, 8315, 40540, 40.0854, 3.76575, -1, -1
7, 0.214519, 6793, 34394, 6.78198, 3.6974, -1, -1
8, 0.123918, 6793, 34393, 6.78198, 3.69481, -1, -1
9, 0.073953, 6793, 34393, 6.72461, 3.67974, -1, -1
7, 0.136549, 6690, 33939, 6.72461, 3.6781, -1, -1
4, 5.2612, 6690, 33939, 6.72461, 3.6781, -1, -1
5, 0.084765, 3208, 12144, 6.67466, 3.70175, -1, -1
-1, 6.78147, 3208, 12144, 6.67466, 3.70175, 0, 44
